chu_word,torot_tokno,grc_word,grc_tokno
На,3280505,ἐν,3347096
нб҃се,3280506,οὐρανῷ,3347098
ї,3280507,καὶ,3347099
на,3280508,ἐν,3347100
землі,3280509,γῇ,3347102
Вьздвіѕаѩї,3280510,ἐγείρων,3347104
отъ,3280511,ἀπὸ,3347105
землѩ,3280512,γῆς,3347106
ништа,3280513,πτωχόν,3347107
Ї,3280514,καὶ,3347108
отъ,3280515,ἀπὸ,3347109
гноїшта,3280516,κοπρίας,3347110
възносѩ,3280517,ἀνυψῶν,3347111
оубога,3280518,πένητα,3347112
Да,3280519,,
посадитъі,3280520,καθίσαι,3347114
ї,3280521,αὐτὸν,3347115
съ,3280522,μετὰ,3347116
кънѩѕи,3280523,ἀρχόντων,3347117
съ,3280524,μετὰ,3347118
кънѩѕі,3280525,ἀρχόντων,3347119
людеі,3280526,λαοῦ,3347120
своїхъ,3280527,αὐτοῦ,3347121
Вьселѣѩї,3280528,κατοικίζων,3347123
неплодъве,3280529,στεῖραν,3347124
въ,3280530,ἐν,3347125
домъ,3280531,οἴκῳ,3347126
Мр҃е,3280532,μητέρα,3347127
о,3280533,,
чѩдѣхъ,3280534,τέκνων,3347128
веселѩште,3280535,εὐφραινομένων,3347129
сѩ,3280536,,
АЛЕЛОУЇѢ,3280537,Ἁλληλουιά,3347130
р,3280538,,
ї҃г,3319950,,
Въ,3280539,Ἐν,3347131
ісходъ,3280540,ἐξόδῳ,3347132
їи҃левъ,3280541,Ἰσραὴλ,3347133
отъ,3280542,ἐξ,3347134
егіпта,3280543,Αἰγύπτου,3347135
Домоу,3280544,οἴκου,3347136
їѣковлѣ,3280545,Ἰακὼβ,3347137
їз,3280546,ἐκ,3347138
людеї,3280547,λαοῦ,3347139
варъваръ,3280548,βαρβάρου,3347140
Бъістъ,3280549,ἐγενήθη,3347141
їюдѣа,3280550,Ἰουδαία,3347143
ст҃ъіни,3280551,ἁγίασμα,3347144
его,3280552,αὐτοῦ,3347145
Їил҃ь,3280553,Ἰσραὴλ,3347146
область,3280554,ἐξουσία,3347148
его,3280555,αὐτοῦ,3347149
Море,3280556,θάλασσα,3347151
видѣ,3280557,εἶδεν,3347152
ї,3280558,καὶ,3347153
побѣже,3280559,ἔφυγεν,3347154
Ї,3280560,,
иоръданъ,3280561,Ἰορδάνης,3347156
възвраті,3280562,ἐστράφη,3347157
сѩ,3280563,,
вьспѩть,3280564,ὀπίσω,3347160
Горъі,3280565,ὄρη,3347162
вьзіграшѩ,3280566,ἐσκίρτησαν,3347163
сѩ,3280567,,
ѣко,3280568,ὡς,3347164
овьни,3280569,κριοί,3347165
Ї,3280570,καὶ,3347166
хлъми,3280571,βουνοὶ,3347168
ѣко,3280572,ὡς,3347169
агньци,3280573,ἀρνία,3347170
овьчиі,3280574,προβάτων,3347171
Чъто,3280575,τί,3347172
ти,3280576,,
естъ,3280577,ἐστιν,3347173
море,3280578,θάλασσα,3347174
да,3280579,ὅτι,3347175
побѣже,3280580,ἔφυγες,3347176
Ї,3280581,καὶ,3347177
тъі,3280582,σύ,3347178
иеръдане,3280583,Ἰορδάνη,3347179
да,3280584,ὅτι,3347180
възврати,3280585,ἀνεχώρησας,3347181
сѩ,3280586,,
вьспѩть,3280587,ὀπίσω,3347184
Горъі,3280588,ὄρη,3347186
да,3280589,,
вьзіграсте,3280590,ἐσκιρτήσατε,3347187
сѩ,3280591,,
ѣко,3280592,ὡς,3347188
овьни,3280593,κριοί,3347189
Ї,3280594,,
хлъми,3280595,,
ѣко,3280596,,
агньци,3280597,,
овьчиї,3280598,,
Отъ,3280599,ἀπὸ,3347190
лица,3280600,προσώπου,3347191
гн҃ѣ,3280601,Κυρίου,3347192
подвіжа,3280602,ἐσαλεύθη,3347193
сѩ,3280603,,
землѣ,3280604,γῆ,3347195
Отъ,3280605,ἀπὸ,3347196
лица,3280606,προσώπου,3347197
б҃а,3280607,θεοῦ,3347199
їѣковлѣ,3280608,Ἰακώβ,3347200
Обраштьшааго,3280609,στρέψαντος,3347202
камень,3280610,πέτραν,3347204
вь,3280611,εἰς,3347205
езера,3280612,λίμνας,3347206
водьнаа,3280613,ὑδάτων,3347207
І,3280614,καὶ,3347208
акротомь,3280615,ἀκρότομον,3347210
въ,3280616,εἰς,3347211
їсточьнікъі,3280617,πηγὰς,3347212
водьнъіѩ,3280618,ὑδάτων,3347213
Не,3280619,μὴ,3347214
намъ,3280620,ἡμῖν,3347215
г҃ї,3280621,Κύριε,3347216
не,3280622,μὴ,3347217
намъ,3280623,ἡμῖν,3347218
нъ,3280624,ἀλλ᾽,3347219
їмени,3280625,ὀνόματί,3347222
твоемоу,3280626,σου,3347223
даждь,3280627,δὸς,3347224
славѫ,3280628,δόξαν,3347225
По,3280629,ἐπὶ,3347226
милостиі,3280630,ἐλέει,3347228
твоеї,3280631,σου,3347229
и,3280632,καὶ,3347230
їстінѣ,3280633,ἀληθείᾳ,3347232
твоеи,3280634,σου,3347233
Еда,3280635,μή,3347234
когда,3280636,ποτε,3347235
рекѫтъ,3280637,εἴπωσιν,3347236
ѩз҃ці,3280638,ἔθνη,3347238
къде,3280639,Ποῦ,3347239
естъ,3280640,ἐστιν,3347240
б҃ъ,3280641,θεὸς,3347242
їхъ,3280642,αὐτῶν,3347243
Бъ҃,3280643,θεὸς,3347246
же,3280644,δὲ,3347245
нашь,3280645,ἡμῶν,3347247
на,3280646,ἐν,3347248
нб҃се,3280647,οὐρανῷ,3347250
ї,3280648,καὶ,3347255
на,3280649,ἐπὶ,3347256
землі,3280650,γῆς,3347258
вьсѣ,3280651,πάντα,3347259
елико,3280652,ὅσα,3347260
вьсхотѣ,3280653,ἠβούλετο,3347261
сътвори,3280654,ἐποίησεν,3347262
Їдоли,3280655,εἴδωλα,3347264
ѩз҃къ,3280656,ἐθνῶν,3347266
съребръни,3280657,ἀργύριον,3347267
ї,3280658,καὶ,3347268
злати,3280659,χρυσίον,3347269
Дѣла,3280660,ἔργα,3347270
рѫкъ,3280661,χειρῶν,3347271
чл҃чь,3280662,ἀνθρώπων,3347272
Оуста,3280663,στόμα,3347273
їмѫтъ,3280664,ἔχουσιν,3347274
ї,3280665,καὶ,3347275
не,3280666,οὐ,3347276
възгл҃ѭтъ,3280667,λαλοῦσιν,3347277
Очи,3280668,ὀφθαλμοὺς,3347278
їмѫтъ,3280669,ἔχουσιν,3347279
ї,3280670,καὶ,3347280
не,3280671,οὐκ,3347281
видѩтъ,3280672,ὄψονται,3347282
Оуши,3280673,ὦτα,3347283
їмѫтъ,3280674,ἔχουσιν,3347284
ї,3280675,καὶ,3347285
не,3280676,οὐκ,3347286
слъішѩт,3280677,ἀκούσονται,3347287
Ноздрі,3280678,ῥῖνας,3347288
имѫтъ,3280679,ἔχουσιν,3347289
и,3280680,καὶ,3347290
не,3280681,οὐκ,3347291
обонѣѭтъ,3280682,ὀσφρανθήσονται,3347292
Рѫцѣ,3280683,χεῖρας,3347293
їмѫмѫтъ,3280684,ἔχουσιν,3347294
ї,3280685,καὶ,3347295
не,3280686,οὐ,3347296
осѩжѫтъ,3280687,ψηλαφήσουσιν,3347297
Ноѕѣ,3280688,πόδας,3347298
їмѫтъ,3280689,ἔχουσιν,3347299
ї,3280690,καὶ,3347300
не,3280691,οὐ,3347301
поїдѫт,3280692,περιπατήσουσιν,3347302
Не,3280693,οὐ,3347303
възгласѩтъ,3280694,φωνήσουσιν,3347304
грътанемь,3280695,λάρυγγι,3347307
своїмь,3280696,αὐτῶν,3347308
Подобьни,3280697,ὅμοιοι,3347309
їмъ,3280698,αὐτοῖς,3347310
да,3280699,,
бѫдѫтъ,3280700,γένοιντο,3347311
творѩштеї,3280701,ποιοῦντες,3347313
ѩ,3280702,αὐτὰ,3347314
Ї,3280703,καὶ,3347315
вьси,3280704,πάντες,3347316
надѣѭштиї,3280705,πεποιθότες,3347318
сѩ,3280706,,
на,3280707,ἐπ᾽,3347319
нѧ,3280708,αὐτοῖς,3347320
Домъ,3280709,οἶκος,3347321
їил҃евъ,3280710,Ἰσραὴλ,3347322
оупъва,3280711,ἤλπισεν,3347323
на,3280712,ἐπὶ,3347324
г҃ѣ,3280713,Κύριον,3347325
Помоштьникъ,3280714,βοηθὸς,3347326
ї,3280715,καὶ,3347328
заштітьникъ,3280716,ὑπερασπιστὴς,3347329
їмъ,3280717,αὐτῶν,3347330
естъ,3280718,ἐστιν,3347331
Домъ,3280719,οἶκος,3347332
арнь,3280720,Ἀαρὼν,3347333
оупьва,3280721,ἤλπισεν,3347334
на,3280722,ἐπὶ,3347335
г҃ѣ,3280723,Κύριον,3347336
помощьнікъ,3280724,βοηθὸς,3347337
і,3280725,καὶ,3347339
защітьнкъ,3280726,ὑπερασπιστὴς,3347340
емоу,3280727,αὐτῶν,3347341
естъ,3280728,ἐστιν,3347342
Боѩштеї,3280729,φοβούμενοι,3347344
сѩ,3280730,,
г҃ѣ,3280731,κύριον,3347346
оупъвашѩ,3280732,ἤλπισαν,3347347
на,3280733,ἐπ᾽,3347348
г҃ѣ,3280734,,
Помоштьникъ,3280735,βοηθὸς,3347350
ї,3280736,καὶ,3347352
заштітьникъ,3280737,ὑπερασπιστὴς,3347353
їмъ,3280738,αὐτῶν,3347354
естъ,3280739,ἐστιν,3347355
Гі҃,3280740,Κύριος,3347356
помѩнѫвъ,3280741,ἐμνήσθη,3347357
нъі,3280742,ἡμῶν,3347358
бл҃стві,3280743,εὐλόγησεν,3347360
нъі,3280744,ἡμᾶς,3347361
Бл҃ствілъ,3280745,εὐλόγησεν,3347362
естъ,3280746,,
домъ,3280747,οἶκον,3347364
їи҃левъ,3280748,Ἰσραήλ,3347365
Бл҃ствілъ,3280749,εὐλόγησεν,3347366
естъ,3280750,,
домъ,3280751,οἶκον,3347368
ароуновъ,3280752,Ἀαρών,3347369
Бл҃ствілъ,3280753,εὐλόγησεν,3347370
естъ,3280754,,
боѩштѩѩ,3280755,φοβουμένους,3347372
сѩ,3280756,,
г҃ѣ,3280757,κύριον,3347374
Малъіѩ,3280758,μικροὺς,3347376
съ,3280759,μετὰ,3347377
великъіми,3280760,μεγάλων,3347379
Да,3280761,,
пріложитъ,3280762,προσθείη,3347380
г҃ь,3280763,Κύριος,3347381
на,3280764,ἐφ᾽,3347382
въі,3280765,ὑμᾶς,3347383
На,3280766,ἐφ᾽,3347384
въі,3280767,ὑμᾶς,3347385
ї,3280768,καὶ,3347386
на,3280769,ἐπὶ,3347387
сн҃ъі,3280770,υἱοὺς,3347389
вашѩ,3280771,ὑμῶν,3347390
Бл҃ствени,3280772,εὐλογημένοι,3347391
въі,3280773,ὑμεῖς,3347392
г҃ю,3280774,κυρίῳ,3347395
Сътворьшюмоу,3280775,ποιήσαντι,3347397
нб҃о,3280776,οὐρανὸν,3347399
ї,3280777,καὶ,3347400
землѭ,3280778,γῆν,3347402
Нб҃о,3280779,οὐρανὸς,3347404
нб҃си,3280780,οὐρανοῦ,3347406
г҃ю,3280781,κυρίῳ,3347408
Нб҃а,3280782,,
землѭ,3280783,γῆν,3347411
же,3280784,δὲ,3347410
дастъ,3280785,ἔδωκεν,3347412
сн҃омъ,3280786,υἱοῖς,3347414
чл҃чемъ,3280787,ἀνθρώπων,3347416
Не,3280788,οὐχ,3347417
мрътвії,3280789,νεκροὶ,3347419
въсхвалѩтъ,3280790,αἰνέσουσίν,3347420
тѩ,3280791,σε,3347421
г҃і,3280792,Κύριε,3347422
Ни,3280793,οὐδὲ,3347423
вьси,3280794,πάντες,3347424
низъходѩштеї,3280795,καταβαίνοντες,3347426
въ,3280796,εἰς,3347427
адъ,3280797,ᾅδου,3347428
Нъ,3280798,ἀλλ᾽,3347429
мъі,3280799,ἡμεῖς,3347430
живиї,3280800,ζῶντες,3347432
бл҃ствімъ,3280801,εὐλογήσωμεν,3347433
г҃ѣ,3280802,κύριον,3347435
Отъселѣ,3280803,νῦν,3347438
ї,3280804,καὶ,3347439
до,3280805,ἕως,3347440
вѣка,3280806,αἰῶνος,3347442
АЛѢЛОУЇѢ,3280807,Ἁλληλουιά,3347443
р,3280808,,
ї҃д,3354756,,
Вьзлюбихъ,3280809,Ἠγάπησα,3347444
ѣко,3280810,ὅτι,3347445
оуслъішитъ,3280811,εἰσακούσεται,3347446
г҃ь,3280812,θεὸς,3347448
Гласъ,3280813,φωνῆς,3347450
моленѣѣ,3280814,δεήσεώς,3347452
моего,3280815,μου,3347453
Ѣко,3280816,ὅτι,3347454
пріклонитъ,3280817,ἔκλινεν,3347455
оухо,3280818,οὖς,3347457
свое,3280819,αὐτοῦ,3347458
ко,3280820,,
мнѣ,3280821,ἐμοί,3347459
Ї,3280822,καὶ,3347460
во,3280823,ἐν,3347461
дьни,3280824,ἡμέραις,3347463
моѩ,3280825,αὐτοῦ,3347464
прізовѫ,3280826,ἐπεκαλεσάμην,3347465
ї,3280827,,
Ѡбѩсѩ,3280828,περιέσχον,3347466
мѩ,3280829,με,3347467
болѣзні,3280830,ὠδῖνες,3347468
съмрътьнъіѩ,3280831,θανάτου,3347469
Бѣдъі,3280832,κίνδυνοι,3347470
адовъі,3280833,ᾅδου,3347471
обрѣтѫ,3280834,εὕροσάν,3347472
мѩ,3280835,με,3347473
Скръбь,3280836,θλίψιν,3347474
ї,3280837,καὶ,3347475
болѣзнь,3280838,ὀδύνην,3347476
обрѣтъ,3280839,εὗρον,3347477
Ї,3280840,καὶ,3347478
їмѩ,3280841,ὄνομα,3347480
гн҃е,3280842,Κυρίου,3347481
прізъвахъ,3280843,ἐπεκαλεσάμην,3347482
Ѡ,3280844,Ὦ,3347483
г҃і,3280845,Κύριε,3347484
їзбави,3280846,ῥῦσαι,3347485
дш҃ѫ,3280847,ψυχήν,3347487
моѭ,3280848,μου,3347488
Милостівъ,3280849,ἐλεήμων,3347489
г҃ь,3280850,κύριος,3347493
ї,3280851,καὶ,3347490
правьденъ,3280852,δίκαιος,3347491
Ї,3280853,καὶ,3347494
б҃ъ,3280854,θεὸς,3347497
нашь,3280855,ἡμῶν,3347498
милоуетъ,3280856,ἐλεᾷ,3347499
Хранѩ,3280857,φυλάσσων,3347500
младеньцѩ,3280858,νήπια,3347502
г҃ь,3280859,κύριος,3347504
Съмѣрихъ,3280860,ἐταπεινώθην,3347505
сѩ,3280861,,
ї,3280862,καὶ,3347506
сп҃е,3280863,ἔσωσέν,3347507
мѩ,3280864,με,3347508
Ѡбрати,3280865,ἐπίστρεψον,3347509
сѩ,3280866,,
дш҃е,3280867,ψυχή,3347511
моѣ,3280868,μου,3347512
въ,3280869,εἰς,3347513
покої,3280870,ἀνάπαυσίν,3347515
твої,3280871,σου,3347516
Ѣко,3280872,ὅτι,3347517
г҃ь,3280873,Κύριος,3347518
добро,3280874,εὐηργέτησέν,3347519
сътворі,3280875,,
тебѣ,3280876,σε,3347520
Ѣко,3280877,ὅτι,3347521
їзѩ,3280878,ἐξείλατο,3347522
дш҃ѫ,3280879,ψυχήν,3347524
моѭ,3280880,μου,3347525
ото,3280881,ἐκ,3347526
съсъмръти,3280882,θανάτου,3347527
Ѡчи,3280883,ὀφθαλμούς,3347529
моі,3280884,μου,3347530
отъ,3280885,ἀπὸ,3347531
слезъ,3280886,δακρύων,3347532
Ї,3280887,καὶ,3347533
ноѕѣ,3280888,πόδας,3347535
мої,3280889,μου,3347536
отъ,3280890,ἀπὸ,3347537
въспоплъзениѣ,3280891,ὀλισθήματος,3347538
Оугождѫ,3280892,εὐαρεστήσω,3347539
прѣдъ,3280893,ἐναντίον,3347540
гм҃ь,3280894,Κυρίου,3347541
странѣ,3280895,χώρᾳ,3347543
живъіихъ,3280896,ζώντων,3347544
СЛАВА,3280897,,
АЛЕЛОУЇѢ,3280898,Ἁλληλουιά,3347545
р,3280899,,
ї҃е,3354766,,
Вѣровахъ,3280900,Ἐπίστευσα,3347546
тѣмьже,3280901,διὸ,3347547
възглаголахъ,3280902,ἐλάλησα,3347548
Азъ,3280903,ἐγὼ,3347549
же,3280904,δὲ,3347550
съмѣрихъ,3280905,ἐταπεινώθην,3347551
сѩ,3280906,,
ѕѣло,3280907,σφόδρα,3347552
Азъ,3280908,ἐγὼ,3347553
же,3280909,,
рѣхъ,3280910,εἶπα,3347554
въ,3280911,ἐν,3347555
оужасѣ,3280912,ἐκστάσει,3347557
моемь,3280913,μου,3347558
весь,3280914,Πᾶς,3347559
чк҃ъ,3280915,ἄνθρωπος,3347560
ложь,3280916,ψεύστης,3347561
Чьто,3280917,τί,3347562
въздамь,3280918,ἀνταποδώσω,3347563
г҃ю,3280919,κυρίῳ,3347565
За,3280920,περὶ,3347566
вьса,3280921,,
ѣже,3280922,ὧν,3347567
въздастъ,3280923,ἀνταπέδωκέν,3347568
мнѣ,3280924,μοι,3347569
Чашѫ,3280925,ποτήριον,3347570
сп҃ениѣ,3280926,σωτηρίου,3347571
пріимѫ,3280927,λήμψομαι,3347572
Ї,3280928,καὶ,3347573
імѩ,3280929,ὄνομα,3347575
гн҃е,3280930,Κυρίου,3347576
прізовѫ,3280931,ἐπικαλέσομαι,3347577
Обѣтъі,3280932,,
моѩ,3280933,,
г҃ю,3280934,,
въздамь,3280935,,
Прѣдъ,3280936,,
вьсѣми,3280937,,
людьми,3280938,,
его,3280939,,
Чьстьна,3280940,τίμιος,3347578
прѣдъ,3280941,ἐναντίον,3347579
гм҃ь,3280942,Κυρίου,3347580
Съмръть,3280943,θάνατος,3347582
прѣдбнъіихъ,3280944,ὁσίων,3347584
его,3280945,αὐτοῦ,3347585
Ѡ,3280946,ὦ,3347586
г҃і,3280947,Κύριε,3347587
азъ,3280948,ἐγὼ,3347588
рабъ,3280949,δοῦλος,3347589
твої,3280950,σός,3347590
Азъ,3280951,ἐγὼ,3347591
рабъ,3280952,δοῦλος,3347592
твоі,3280953,σὸς,3347593
ї,3280954,καὶ,3347594
сн҃ъ,3280955,υἱὸς,3347595
рабъі,3280956,παιδίσκης,3347597
твоѩ,3280957,σου,3347598
Растръга,3280958,διέρρηξας,3347599
ѫзъі,3280959,δεσμούς,3347601
моѩ,3280960,μου,3347602
Тебѣ,3280961,σοὶ,3347603
пожьрѭ,3280962,θύσω,3347604
жрътвѫ,3280963,θυσίαν,3347605
хвальнѫ,3280964,αἰνέσεως,3347606
Ї,3280965,,
імѩ,3280966,,
гн҃е,3280967,,
прізовѫ,3280968,,
Ѡбѣтъі,3280969,εὐχάς,3347608
моѩ,3280970,μου,3347609
г҃ю,3280971,κυρίῳ,3347612
въздамь,3280972,ἀποδώσω,3347610
Прѣдъ,3280973,ἐναντίον,3347613
вьсѣми,3280974,παντὸς,3347614
людьми,3280975,λαοῦ,3347616
ег҃о,3280976,αὐτοῦ,3347617
Въ,3280977,ἐν,3347618
дворѣхъ,3280978,αὐλαῖς,3347619
домоу,3280979,οἴκου,3347620
гн҃ѣ,3280980,Κυρίου,3347621
Посрѣдѣ,3280981,μέσῳ,3347623
тебе,3280982,σου,3347624
їил҃ме,3280983,Ἰερουσαλήμ,3347625
АЛЕЛОУЇѢ,3280984,Ἁλληλουιά,3347626
р,3280985,,
ї҃ѕ,3354777,,
Хваліте,3280986,Αἰνεῖτε,3347627
г҃ѣ,3280987,κύριον,3347629
вьси,3280988,πάντα,3347630
ѩз҃ці,3280989,ἔθνη,3347632
Похвалите,3280990,αἰνεσάτωσαν,3347633
ї,3280991,αὐτὸν,3347634
вьси,3280992,πάντες,3347635
людие,3280993,λαοί,3347637
Ѣк,3280994,ὅτι,3347638
оутвръди,3280995,ἐκραταιώθη,3347639
сѩ,3280996,,
милость,3280997,ἔλεος,3347641
его,3280998,αὐτοῦ,3347642
на,3280999,ἐφ᾽,3347643
насъ,3281000,ἡμᾶς,3347644
Ї,3281001,καὶ,3347645
їстіна,3281002,ἀλήθεια,3347647
гн҃ѣ,3281003,κυρίου,3347649
прѣбъіваетъ,3281004,μένει,3347650
