chu_word,torot_tokno,grc_word,grc_tokno
мѣсто,614542,τόπον,353019
и,614543,καὶ,353020
ѩ҃зкъ,614544,ἔθνος,353022
нашъ,614545,,
е҅динъ,614547,εἷς,353024
же,614548,δέ,353025
етеръ,614549,τις,353026
отъ,614550,ἐξ,353027
нихъ,614551,αὐτῶν,353028
каиѣфа,614553,Καϊάφας,353029
архиереи,614554,ἀρχιερεὺς,353031
сꙑ,614555,ὢν,353032
лѣтоу,614556,ἐνιαυτοῦ,353034
томоу,614557,ἐκείνου,353035
рече,614559,εἶπεν,353037
имъ,614560,αὐτοῖς,353038
вꙑ,614562,ὑμεῖς,353040
не,614563,οὐκ,353041
вѣсте,614564,οἴδατε,353042
ничесоже,614565,οὐδέν,353043
ни,614566,οὐδὲ,353045
помꙑшлѣате,614567,λογίζεσθε,353046
ѣко,614569,ὅτι,353047
оуне,614570,συμφέρει,353048
естъ,614571,,
намъ,614572,ὑμῖν,353049
да,614573,ἵνα,353050
единъ,614574,εἷς,353051
ч҃лвкъ,614575,ἄνθρωπος,353052
оумьретъ,614576,ἀποθάνῃ,353053
за,614577,ὑπὲρ,353054
люди,614578,λαοῦ,353056
а,614580,καὶ,353057
не,614581,μὴ,353058
весь,614582,ὅλον,353059
ѩ҃зкъ,614583,ἔθνος,353061
погꙑбнетъ,614584,ἀπόληται,353062
сего,614586,τοῦτο,353064
же,614587,δὲ,353065
о,614588,ἀφ’,353066
себѣ,614589,ἑαυτοῦ,353067
не,614590,οὐκ,353068
рече,614591,εἶπεν,353069
нъ,614593,ἀλλὰ,353071
архиереи,614594,ἀρχιερεὺς,353072
сꙑ,614595,ὢν,353073
лѣтоу,614596,ἐνιαυτοῦ,353075
томоу,614597,ἐκείνου,353076
прорече,614598,ἐπροφήτευσεν,353077
ѣко,614600,ὅτι,353078
хотѣаше,614601,ἤμελλεν,353079
и҃с,614602,Ἰησοῦς,353080
оумьрѣти,614603,ἀποθνῄσκειν,353081
за,614604,ὑπὲρ,353082
люди,614605,ἔθνους,353084
ꙇ,614607,καὶ,353086
не,614608,οὐχ,353087
тъкъмо,614609,μόνον,353091
за,614610,ὑπὲρ,353088
люди,614611,ἔθνους,353090
нъ,614613,ἀλλ’,353093
ꙇ҅,614614,καὶ,353095
да,614615,ἵνα,353094
чѧда,614616,τέκνα,353097
б҃жиѣ,614617,θεοῦ,353099
расточенаѣ,614618,διεσκορπισμένα,353101
съберетъ,614619,συναγάγῃ,353102
въ,614620,εἰς,353103
едино,614621,ἕν,353104
О҅тъ,614624,ἀπ’,353106
того,614625,ἐκείνης,353107
же,614626,οὖν,353108
дьне,614627,ἡμέρας,353110
съвѣшташѧ,614628,ἐβουλεύσαντο,353111
да,614629,ἵνα,353112
и,614630,αὐτόν,353114
бѫ,614631,,
оубили,614632,ἀποκτείνωσιν,353113
ꙇ҃с,785260,Ἰησοῦς,353116
же,785261,οὖν,353117
к,785262,,
томоу,785263,,
не,785264,οὐκέτι,353118
авѣ,785265,παρρησίᾳ,353119
хождааше,785266,περιεπάτει,353120
вꙑ,785267,ἐν,353121
июдеихъ,785268,Ἰουδαίοις,353123
нъ,785269,ἀλλὰ,353125
иде,785270,ἀπῆλθεν,353126
отъ тѫдоу,785271,ἐκεῖθεν,353127
въ,785272,εἰς,353128
странѫ,785273,χώραν,353130
близъ,785274,ἐγγὺς,353131
поустꙑни,785275,ἐρήμου,353133
въ,785276,εἰς,353135
ефремъ,785277,Ἐφραὶμ,353136
нарицаемъ,785278,λεγομένην,353137
градъ,785279,πόλιν,353138
ꙇ,785280,καὶ,353140
тоу,785281,ἐκεῖ,353141
живѣаше,785282,διέτριβεν,353142
съ,785283,μετὰ,353143
оученикꙑ,785284,μαθητῶν,353145
своими,785285,,
Бѣ,614667,ἦν,353147
же,614668,δὲ,353148
близъ,614669,ἐγγὺς,353149
пасха,614670,πάσχα,353151
июдеиска,614671,Ἰουδαίων,353153
ꙇ,614673,καὶ,353155
вьзидѫ,614674,ἀνέβησαν,353156
мъноѕи,614675,πολλοὶ,353157
въ,614676,εἰς,353158
і҃мъ,614677,Ἱεροσόλυμα,353159
отъ,614678,ἐκ,353160
странꙑ,614679,χώρας,353162
прѣжде,614681,πρὸ,353163
пасхꙑ,614682,πάσχα,353165
да,614683,ἵνα,353167
очистѧтъ,614684,ἁγνίσωσιν,353168
сѧ,614685,ἑαυτούς,353169
ꙇ,614687,οὖν,353172
искаахѫ,614688,ἐζήτουν,353171
же,614689,,
и҃са,614690,Ἰησοῦν,353174
ꙇ,614692,καὶ,353175
г҃лаахѫ,614693,ἔλεγαν,353176
же,614694,,
къ,614695,μετ’,353177
себѣ,614696,ἀλλήλων,353178
въ,614697,ἐν,353179
ц҃ркве,614698,ἱερῷ,353181
стоѩште,614699,ἑστηκότες,353182
что,614701,τί,353184
сѧ,614702,,
мьнитъ,614703,δοκεῖ,353185
вамъ,614704,ὑμῖν,353186
ѣко,614706,ὅτι,353188
не,614707,οὐ,353189
иматъ,614708,,
ли,614709,μὴ,353190
прити,614710,ἔλθῃ,353191
въ,614711,εἰς,353192
праздьникъ,614712,ἑορτήν,353194
дашѧ,614714,δεδώκεισαν,353196
бо,614715,δὲ,353197
архиереи,614716,ἀρχιερεῖς,353199
ꙇ,614717,καὶ,353200
фарисѣи,614718,Φαρισαῖοι,353202
заповѣдь,614719,ἐντολὰς,353203
да,614721,ἵνα,353204
аште,614722,ἐάν,353205
кто,614723,τις,353206
оштѫтитъ,614724,γνῷ,353207
і,614725,,
къде,614726,ποῦ,353208
бѫдетъ,614727,ἔστιν,353209
повѣстъ,614729,μηνύσῃ,353210
да,614730,ὅπως,353212
имѫтъ,614731,πιάσωσιν,353213
і,614732,αὐτόν,353214
Ꙇ҃҅с,614734,Ἰησοῦς,353218
же,614735,οὖν,353217
прѣжде,614736,πρὸ,353219
шести,614737,ἓξ,353220
денъ,614738,ἡμερῶν,353221
пасхꙑ,614739,πάσχα,353223
приде,614741,ἦλθεν,353224
вь,614742,εἰς,353225
витаниѭ,614743,Βηθανίαν,353226
ꙇдеже,614745,ὅπου,353228
бѣ,614746,ἦν,353229
лазаръ,614747,Λάζαρος,353230
оумерои,614748,,
егоже,614750,ὃν,353232
въскрѣси,614751,ἤγειρεν,353233
отъ,614752,ἐκ,353234
мрътвꙑихъ,614753,νεκρῶν,353235
сътворишѧ,614755,ἐποίησαν,353238
же,614756,οὖν,353239
емоу,614758,αὐτῷ,353240
вечерѭ,614759,δεῖπνον,353241
тоу,614760,ἐκεῖ,353242
ꙇ,614762,καὶ,353244
маръта,614763,Μάρθα,353246
слоужааше,614764,διηκόνει,353247
лазаръ,614766,Λάζαρος,353251
же,614767,δὲ,353250
единъ,614768,εἷς,353252
бѣ,614769,ἦν,353253
отъ,614770,ἐκ,353254
възлежѧштиихъ,614771,ἀνακειμένων,353256
съ,614772,σὺν,353257
нимъ,614773,αὐτῷ,353258
мариѣ,614775,Μαρία,353262
же,614776,οὖν,353261
приемъши,614777,λαβοῦσα,353263
литрѫ,614778,λίτραν,353264
хризмꙑ,614779,μύρου,353265
нарда,614781,νάρδου,353266
пистикиѩ,614782,πιστικῆς,353267
мъногоцѣнънꙑ,614783,πολυτίμου,353268
помаза,614785,ἤλειψεν,353269
ноѕѣ,614786,πόδας,353271
и҃свѣ,614787,Ἰησοῦ,353273
ꙇ,614789,καὶ,353274
отръ,614790,ἐξέμαξεν,353275
власꙑ,614791,θριξὶν,353277
своими,614792,αὐτῆς,353278
ноѕѣ,614793,πόδας,353280
его,614794,αὐτοῦ,353281
Храмина,614796,οἰκία,353285
же,614797,δὲ,353284
исплъни,614798,ἐπληρώθη,353286
сѧ,614799,,
отъ,614800,ἐκ,353287
вонѧ,614801,ὀσμῆς,353289
хризмънꙑѩ,614802,μύρου,353291
Г҃ла,614804,λέγει,353293
же,614805,δὲ,353294
единъ,614806,εἷς,353299
отъ,614807,ἐκ,353300
оученикъ,614808,μαθητῶν,353302
его,614809,αὐτοῦ,353303
июда,614811,Ἰούδας,353295
симонь,614812,,
и҅скариотъскꙑ,614813,Ἰσκαριώτης,353297
ꙇже,614815,,
и,614816,αὐτὸν,353307
хотѣаше,614817,μέλλων,353306
прѣдати,614818,παραδιδόναι,353308
чесо,614820,τί,353311
ради,614821,διά,353310
мѵро,614822,μύρον,353314
се,614823,τοῦτο,353312
не,614824,οὐκ,353315
продано,614825,ἐπράθη,353316
бꙑстъ,614826,,
на,614828,,
т҃,614829,τριακοσίων,353317
пѣнѧѕъ,614830,δηναρίων,353318
ꙇ,614832,καὶ,353319
дано,614833,ἐδόθη,353320
нищиимъ,614834,πτωχοῖς,353321
се,614836,τοῦτο,353325
рече,614837,εἶπεν,353323
не,614838,οὐχ,353326
ѣко,614839,ὅτι,353327
о,614840,περὶ,353328
ништиихъ,614841,πτωχῶν,353330
печааше,614842,ἔμελεν,353331
сѧ,614843,,
нъ,614845,ἀλλ’,353333
ѣко,614846,ὅτι,353334
тать,614847,κλέπτης,353335
бѣ,614848,ἦν,353336
ꙇ,614850,καὶ,353337
скриницѫ,614851,γλωσσόκομον,353339
имꙑ,614852,ἔχων,353340
ꙇ,614854,,
вьмѣтаема,614855,βαλλόμενα,353342
ношааше,614856,ἐβάσταζεν,353343
рече,614858,εἶπεν,353345
же,614859,οὖν,353346
и҃с,614860,Ἰησοῦς,353348
не,614861,,
дѣи,614862,ἄφες,353350
ѩ,614863,αὐτήν,353351
въ,614864,εἰς,353354
день,614865,ἡμέραν,353356
погребениѣ,614866,ἐνταφιασμοῦ,353358
моего,614867,μου,353359
съблю҄де,614868,τηρήσῃ,353360
ѭ,614869,αὐτό,353361
ништѧѩ,614871,πτωχοὺς,353364
бо,614872,γὰρ,353365
съ,614873,μεθ’,353368
собоѭ,614874,ἑαυτῶν,353369
въсегда,614875,πάντοτε,353366
имате,614876,ἔχετε,353367
а,614878,δὲ,353372
мене,614879,ἐμὲ,353371
не,614880,οὐ,353373
въсегда,614881,πάντοτε,353374
имате,614882,ἔχετε,353375
разоумѣ,614884,Ἔγνω,353377
же,614885,οὖν,353378
народъ,614886,ὄχλος,353380
мъногъ,614887,πολὺς,353381
отъ,614888,ἐκ,353382
июдеи,614889,Ἰουδαίων,353384
ѣко,614891,ὅτι,353385
тоу,614892,ἐκεῖ,353386
естъ,614893,ἐστιν,353387
ꙇ,614895,καὶ,353389
придѫ,614896,ἦλθον,353390
не,614897,οὐ,353391
и҃са,614898,Ἰησοῦν,353394
ради,614899,διὰ,353392
тъкъмо,614900,μόνον,353395
нъ,614902,ἀλλ’,353397
да,614903,ἵνα,353398
и,614904,καὶ,353399
лазара,614905,Λάζαρον,353401
видѧтъ,614906,ἴδωσιν,353402
егоже,614908,ὃν,353404
въскрѣси,614909,ἤγειρεν,353405
отъ,614910,ἐκ,353406
мрътвꙑхъ,614911,νεκρῶν,353407
съвѣшташѧ,614913,ἐβουλεύσαντο,353409
же,614914,δὲ,353410
архиереи,614915,ἀρχιερεῖς,353412
до,614917,ἵνα,353413
и,614918,καὶ,353414
лазара,614919,Λάζαρον,353416
оубиѭтъ,614920,ἀποκτείνωσιν,353417
ѣко,614922,ὅτι,353419
мъноѕи,614923,πολλοὶ,353420
его,614924,αὐτὸν,353422
ради,614925,δι’,353421
идѣахѫ,614926,ὑπῆγον,353423
июдеи,614927,Ἰουδαίων,353425
ꙇ,614929,καὶ,353426
вѣровахѫ,614930,ἐπίστευον,353427
въ,614931,εἰς,353428
и҃са,614932,Ἰησοῦν,353430
въ,614934,,
оутрѣи,614935,ἐπαύριον,353433
же,614936,,
день,614937,,
народъ,614938,ὄχλος,353434
мъногъ,614939,πολὺς,353435
пришедꙑ,614941,ἐλθὼν,353437
въ,614942,εἰς,353438
праздьникъ,614943,ἑορτήν,353440
слꙑшавъше,614945,ἀκούσαντες,353442
ѣко,614946,ὅτι,353443
и҃с,614947,Ἰησοῦς,353445
грѧдетъ,614948,ἔρχεται,353444
въ,614949,εἰς,353446
и҃мъ,614950,Ἱεροσόλυμα,353447
приѩсѧ,614952,ἔλαβον,353449
вѣие,614953,βαΐα,353451
отъ,614954,,
финикъ,614955,φοινίκων,353453
ꙇ,614957,καὶ,353454
изидѫ,614958,ἐξῆλθον,353455
противѫ,614959,ὑπάντησιν,353457
емоу,614960,αὐτῷ,353458
ꙇ,614962,καὶ,353460
зъваахѫ,614963,ἐκραύγαζον,353461
г҃лѭште,614964,,
Ѡ҅санꙿна,614966,ὡσαννά,353463
б҃лгсвнъ,614967,εὐλογημένος,353465
грѧдѧи,614968,ἐρχόμενος,353467
въ,614969,ἐν,353468
імѧ,614970,ὀνόματι,353469
г҃не,614971,κυρίου,353470
ц҃сръ,614973,βασιλεὺς,353474
ꙇ҃лвъ,614974,Ἰσραήλ,353476
обрѣтъ,614976,εὑρὼν,353478
же,614977,δὲ,353479
и҃с,614978,Ἰησοῦς,353481
осьлѧ,614979,ὀνάριον,353482
вьсѣде,614980,ἐκάθισεν,353483
на,614981,ἐπ’,353484
не,614982,αὐτό,353485
ѣкоже,614984,καθώς,353487
естъ,614985,ἐστιν,353488
писано,614986,γεγραμμένον,353489
не,614988,μὴ,353491
бои,614989,φοβοῦ,353492
сѧ,614990,,
дъщи,614991,θυγάτηρ,353494
сионова,614992,Σιών,353495
се,614994,ἰδοὺ,353497
ц҃срь,614995,βασιλεύς,353499
твои,614996,σου,353500
грѧдетъ,614997,ἔρχεται,353501
сѣдѧ,614999,καθήμενος,353503
на,615000,ἐπὶ,353504
жрѣбѧте,615001,πῶλον,353505
осъли,615002,ὄνου,353506
сихъ,615004,ταῦτα,353508
же,615005,,
не,615006,οὐκ,353509
разоумѣшѧ,615007,ἔγνωσαν,353510
оученици,615008,μαθηταὶ,353513
его,615009,αὐτοῦ,353511
прѣжде,615010,πρῶτον,353515
нъ,615012,ἀλλ’,353517
егда,615013,ὅτε,353518
прослави,615014,ἐδοξάσθη,353519
сѧ,615015,,
и҃с,615016,Ἰησοῦς,353520
тъгда,615018,τότε,353521
помѣнѫшѧ,615019,ἐμνήσθησαν,353522
ѣко,615021,ὅτι,353523
си,615022,ταῦτα,353524
бѣшѧ,615023,ἦν,353525
о,615024,ἐπ’,353526
немь,615025,αὐτῷ,353527
писана,615026,γεγραμμένα,353528
ꙇ,615028,καὶ,353529
си,615029,ταῦτα,353530
сътворишѧ,615030,ἐποίησαν,353531
емоу,615031,αὐτῷ,353532
Съвѣдѣтельствовааше,615033,ἐμαρτύρει,353534
же,615034,οὖν,353535
народъ,615035,ὄχλος,353537
иже,615036,ὁ,353538
бѣ,615037,ὢν,353539
съ,615038,μετ’,353540
нимь,615039,αὐτοῦ,353541
егда,615041,ὅτι,353542
лазара,615042,Λάζαρον,353544
възъва,615043,ἐφώνησεν,353545
отъ,615044,ἐκ,353546
гроба,615045,μνημείου,353548
ꙇ,615047,καὶ,353549
вьскрѣси,615048,ἤγειρεν,353550
его,615049,αὐτὸν,353551
отъ,615050,ἐκ,353552
мрътвꙑхъ,615051,νεκρῶν,353553
сего,615053,τοῦτο,353556
ради,615054,διὰ,353555
и,615055,καὶ,353557
противѫ,615056,ὑπήντησεν,353558
емоу,615057,αὐτῷ,353559
изиде,615058,,
народъ,615059,ὄχλος,353561
ѣко,615061,ὅτι,353563
слꙑшашѧ,615062,ἤκουσαν,353564
и,615063,αὐτὸν,353566
сътворьшь,615064,πεποιηκέναι,353567
се,615065,τοῦτο,353565
знамение,615066,σημεῖον,353569
Фарисеи,615070,Φαρισαῖοι,353573
же,615071,οὖν,353572
рѣшѧ,615072,εἶπαν,353574
къ,615073,πρὸς,353575
себѣ,615074,ἑαυτούς,353576
видите,615076,θεωρεῖτε,353578
ѣко,615077,ὅτι,353579
никакоже,615078,οὐδέν,353582
польѕа,615079,ὠφελεῖτε,353581
естъ,615080,ὠφελεῖτε,353581
се,615082,ἴδε,353584
весь,615083,,
миръ,615084,κόσμος,353586
по,615085,ὀπίσω,353587
немь,615086,αὐτοῦ,353588
идетъ,615087,ἀπῆλθεν,353589
Бѣахѫ,615089,Ἦσαν,353591
же,615090,δὲ,353592
еⷧ҇лини,615091,Ἕλληνές,353593
едини,615092,τινες,353594
отъ,615093,ἐκ,353595
въшедъшиихъ,615094,ἀναβαινόντων,353597
да,615096,ἵνα,353598
поклонѧтъ,615097,προσκυνήσωσιν,353599
сѧ,615098,,
въ,615099,ἐν,353600
праздьникъ,615100,ἑορτῇ,353602
сии,615102,οὗτοι,353604
же,615103,οὖν,353605
пристѫпишѧ,615104,προσῆλθον,353606
къ,615105,,
филипоу,615106,Φιλίππῳ,353607
ꙇже,615108,,
бѣ,615109,,
отъ,615110,ἀπὸ,353609
видъсаидꙑ,615111,Βηθσαϊδὰ,353610
галѣлѣискꙑѩ҅,615112,Γαλιλαίας,353612
ꙇ,615114,καὶ,353614
молѣхѫ,615115,ἠρώτων,353615
и,615116,αὐτὸν,353616
г҃лѭште,615117,λέγοντες,353617
г҃и,615119,κύριε,353619
хоштемъ,615120,θέλομεν,353621
и҃са,615121,Ἰησοῦν,353623
видѣти,615122,ἰδεῖν,353624
Приде,615124,ἔρχεται,353626
филипъ,615125,Φίλιππος,353627
и҅,615126,καὶ,353628
г҃ла,615127,λέγει,353629
аньдрѣови,615128,Ἀνδρέᾳ,353631
ꙇ,615130,καὶ,353637
пакꙑ,615131,ἔρχεται,353633
аньдрѣа,615132,Ἀνδρέας,353634
и,615133,καὶ,353635
филипъ,615134,Φίλιππος,353636
гласте,615135,λέγουσιν,353638
и҃сви,615136,Ἰησοῦ,353640
ꙇ҃с,615138,Ἰησοῦς,353644
