1309,Marinus,Ne
1310,gefreoogan,V-
1311,ben,Nb
1312,rod,Nb
1313,Crist,Ne
1314,þrowian,V-
1315,gelende,V-
1316,Sigen,Ne
1317,hæftned,Nb
1318,burh,Nb
1319,brycg,Nb
1320,Paris,Ne
1321,Mæterne,Ne
1322,Cariei,Ne
1323,Ione,Ne
1324,stede,Nb
1325,Earnulf,Ne
1326,six,Py
1327,berædan,V-
1328,geþafung,Nb
1329,fæderenhealf,Nb
1330,Rin,Ne
1331,Roþulf,Ne
1332,middelrice,Nb
1333,Oda,Ne
1334,þæm,Pd
1335,westdæl,Nb
1336,Beorngar,Ne
1337,Wiþa,Ne
1338,Langbeardas,Ne
1339,healf,Nb
1340,munt,Nb
1341,unsib,Nb
1342,gelome,Df
1343,forhergian,V-
1344,æghwæðer,Py
