mysql> select tokens.id, token_alignment_id from tokens left join sentences on sentence_id = sentences.id left join source_divisions on source_division_id = source_divisions.id left join sources on source_id = sources.id where code = "psal-sin";
+---------+--------------------+
| id      | token_alignment_id |
| 3274372 |            3340586 |
| 3274373 |            3340588 |
| 3274374 |            3340589 |
| 3274375 |            3340591 |
| 3274376 |            3340592 |
| 3274377 |            3340593 |
| 3274378 |            3340595 |
| 3274379 |            3340596 |
| 3274380 |            3340597 |
| 3274381 |            3340598 |
| 3274382 |            3340599 |
| 3274383 |            3340600 |
| 3274384 |            3340601 |
| 3274385 |            3340602 |
| 3274386 |            3340603 |
| 3274387 |            3340604 |
| 3274388 |            3340605 |
| 3274389 |            3340606 |
| 3274390 |            3340607 |
| 3275063 |               NULL |
| 3274391 |            3340608 |
| 3274392 |            3340609 |
| 3274393 |               NULL |
| 3274394 |               NULL |
| 3274395 |            3340610 |
| 3274396 |            3340611 |
| 3274397 |            3340612 |
| 3274398 |            3340613 |
| 3274399 |            3340614 |
| 3274400 |            3340615 |
| 3274401 |            3340617 |
| 3274402 |            3340618 |
| 3274403 |            3340621 |
| 3274404 |            3340622 |
| 3274405 |            3340623 |
| 3274406 |            3340624 |
| 3274407 |            3340625 |
| 3274408 |            3340626 |
| 3274409 |            3340627 |
| 3274410 |            3340628 |
| 3274411 |            3340629 |
| 3274412 |            3340631 |
| 3274413 |            3340632 |
| 3274414 |            3340633 |
| 3274415 |            3340634 |
| 3274416 |            3340635 |
| 3274417 |               NULL |
| 3274418 |            3340636 |
| 3274419 |            3340637 |
| 3274420 |            3340638 |
| 3274421 |               NULL |
| 3274422 |            3340639 |
| 3274423 |            3340641 |
| 3274424 |            3340642 |
| 3274425 |            3340643 |
| 3274426 |            3340644 |
| 3275703 |               NULL |
| 3274428 |               NULL |
| 3275066 |               NULL |
| 3275069 |               NULL |
| 3275070 |               NULL |
| 3274429 |               NULL |
| 3275071 |               NULL |
| 3274430 |            3340645 |
| 3274431 |               NULL |
| 3274432 |               NULL |
| 3274433 |            3340646 |
| 3274434 |            3340648 |
| 3275072 |               NULL |
| 3274435 |            3340650 |
| 3274436 |            3340651 |
| 3274437 |            3340652 |
| 3274438 |            3340653 |
| 3274439 |            3340655 |
| 3274440 |            3340656 |
| 3274441 |            3340657 |
| 3274442 |            3340658 |
| 3274443 |            3340659 |
| 3274444 |            3340660 |
| 3274445 |            3340661 |
| 3274446 |            3340663 |
| 3274447 |            3340664 |
| 3274448 |            3340667 |
| 3274449 |            3340668 |
| 3274450 |            3340669 |
| 3274451 |            3340670 |
| 3274452 |            3340671 |
| 3274453 |            3340673 |
| 3274454 |            3340674 |
| 3274455 |            3340675 |
| 3274456 |               NULL |
| 3274457 |            3340676 |
| 3274458 |            3340678 |
| 3274459 |            3340679 |
| 3274460 |               NULL |
| 3274461 |            3340681 |
| 3274462 |            3340682 |
| 3274463 |            3340683 |
| 3274464 |            3340684 |
| 3274465 |            3340686 |
| 3274466 |            3340687 |
| 3274467 |            3340688 |
| 3274468 |               NULL |
| 3274469 |               NULL |
| 3274470 |            3340692 |
| 3274471 |            3340693 |
| 3274472 |            3340695 |
| 3274473 |            3340696 |
| 3274474 |            3340698 |
| 3274475 |            3340699 |
| 3274476 |            3340700 |
| 3274477 |            3340701 |
| 3274478 |            3340702 |
| 3274479 |            3340703 |
| 3274480 |            3340704 |
| 3274481 |            3340705 |
| 3274482 |            3340707 |
| 3274483 |            3340708 |
| 3274484 |            3340709 |
| 3275073 |               NULL |
| 3274485 |            3340710 |
| 3274486 |            3340712 |
| 3274487 |            3340714 |
| 3274488 |            3340715 |
| 3274489 |            3340716 |
| 3274490 |            3340717 |
| 3274491 |            3340719 |
| 3274492 |            3340720 |
| 3274493 |            3340721 |
| 3274494 |            3340722 |
| 3274495 |            3340723 |
| 3275074 |               NULL |
| 3274496 |            3340724 |
| 3274497 |            3340725 |
| 3274498 |            3340726 |
| 3274499 |            3340727 |
| 3274500 |            3340728 |
| 3274501 |               NULL |
| 3274502 |            3340730 |
| 3274503 |            3340733 |
| 3274504 |               NULL |
| 3274505 |            3340735 |
| 3274506 |            3340736 |
| 3274507 |            3340737 |
| 3274508 |            3340738 |
| 3275075 |               NULL |
| 3274509 |            3340740 |
| 3274510 |            3340741 |
| 3274511 |               NULL |
| 3274512 |            3340742 |
| 3274513 |            3340744 |
| 3274514 |               NULL |
| 3274515 |            3340745 |
| 3274516 |            3340746 |
| 3274517 |            3340747 |
| 3274518 |               NULL |
| 3274519 |            3340748 |
| 3274520 |            3340749 |
| 3274521 |            3340751 |
| 3274522 |            3340752 |
| 3274523 |            3340753 |
| 3274524 |            3340755 |
| 3274525 |            3340757 |
| 3274526 |            3340758 |
| 3274527 |            3340759 |
| 3274528 |            3340760 |
| 3275076 |               NULL |
| 3274529 |            3340761 |
| 3274530 |            3340762 |
| 3274531 |            3340763 |
| 3274532 |            3340764 |
| 3274533 |            3340766 |
| 3274534 |            3340767 |
| 3274535 |            3340768 |
| 3274536 |            3340769 |
| 3275077 |               NULL |
| 3274537 |            3340770 |
| 3274538 |            3340771 |
| 3274539 |            3340773 |
| 3274540 |            3340775 |
| 3274541 |            3340778 |
| 3274542 |               NULL |
| 3274543 |            3340780 |
| 3274544 |            3340781 |
| 3274545 |            3340782 |
| 3274546 |            3340783 |
| 3274547 |            3340784 |
| 3274548 |            3340785 |
| 3274549 |               NULL |
| 3274550 |            3340786 |
| 3274551 |            3340787 |
| 3274552 |            3340788 |
| 3274553 |            3340789 |
| 3274554 |            3340792 |
| 3274555 |            3340794 |
| 3274556 |            3340795 |
| 3274557 |            3340796 |
| 3274558 |            3340798 |
| 3274559 |            3340799 |
| 3274560 |            3340800 |
| 3274561 |            3340801 |
| 3274562 |            3340803 |
| 3274563 |            3340804 |
| 3274564 |            3340805 |
| 3274565 |            3340806 |
| 3274566 |            3340808 |
| 3274567 |            3340810 |
| 3274568 |            3340811 |
| 3274569 |            3340813 |
| 3274570 |            3340814 |
| 3274571 |            3340815 |
| 3274572 |            3340816 |
| 3274573 |            3340818 |
| 3274574 |            3340819 |
| 3274575 |            3340820 |
| 3274576 |            3340821 |
| 3274577 |            3340822 |
| 3274578 |            3340823 |
| 3274579 |            3340824 |
| 3274580 |            3340825 |
| 3274581 |            3340827 |
| 3274582 |            3340828 |
| 3274583 |            3340829 |
| 3274584 |               NULL |
| 3274585 |               NULL |
| 3274586 |               NULL |
| 3274587 |               NULL |
| 3274588 |               NULL |
| 3274589 |               NULL |
| 3274590 |            3340830 |
| 3274591 |            3340832 |
| 3274592 |            3340833 |
| 3274593 |            3340834 |
| 3275078 |               NULL |
| 3274594 |               NULL |
| 3274595 |            3340835 |
| 3274596 |               NULL |
| 3274597 |            3340837 |
| 3274598 |            3340838 |
| 3274599 |               NULL |
| 3274600 |            3340839 |
| 3274601 |               NULL |
| 3274602 |            3340841 |
| 3274603 |            3340842 |
| 3274604 |               NULL |
| 3274605 |               NULL |
| 3274606 |               NULL |
| 3274607 |               NULL |
| 3274608 |               NULL |
| 3274609 |            3340843 |
| 3274610 |            3340844 |
| 3274611 |            3340845 |
| 3274612 |            3340846 |
| 3274613 |            3340848 |
| 3274614 |            3340849 |
| 3275079 |               NULL |
| 3274615 |            3340850 |
| 3274616 |            3340851 |
| 3274617 |            3340852 |
| 3274618 |            3340853 |
| 3274619 |            3340854 |
| 3274620 |            3340855 |
| 3274621 |            3340856 |
| 3274622 |            3340857 |
| 3274623 |            3340859 |
| 3274624 |            3340861 |
| 3274625 |            3340862 |
| 3275081 |               NULL |
| 3274626 |            3340863 |
| 3274627 |            3340864 |
| 3274628 |            3340866 |
| 3274629 |            3340868 |
| 3274630 |            3340869 |
| 3274631 |            3340870 |
| 3274632 |            3340871 |
| 3274633 |            3340872 |
| 3274634 |            3340874 |
| 3274635 |            3340875 |
| 3274636 |            3340876 |
| 3274637 |               NULL |
| 3274638 |            3340877 |
| 3274639 |            3340879 |
| 3274640 |            3340880 |
| 3274641 |            3340883 |
| 3274642 |            3340885 |
| 3274643 |               NULL |
| 3274644 |            3340886 |
| 3274645 |            3340888 |
| 3274646 |            3340890 |
| 3274647 |            3340891 |
| 3274648 |            3340893 |
| 3274649 |            3340892 |
| 3274650 |            3340894 |
| 3274651 |            3340895 |
| 3274652 |            3340897 |
| 3274653 |            3340898 |
| 3274654 |            3340899 |
| 3274655 |               NULL |
| 3274656 |            3340901 |
| 3274657 |            3340902 |
| 3274658 |            3340903 |
| 3274659 |            3340905 |
| 3274660 |               NULL |
| 3274661 |            3340907 |
| 3274662 |            3340908 |
| 3274663 |            3340910 |
| 3274664 |            3340911 |
| 3274665 |            3340912 |
| 3274666 |            3340913 |
| 3274667 |            3340914 |
| 3274668 |            3340915 |
| 3274669 |               NULL |
| 3274670 |            3340916 |
| 3274671 |            3340917 |
| 3274672 |            3340919 |
| 3274673 |            3340920 |
| 3274674 |            3340921 |
| 3274675 |            3340922 |
| 3274676 |            3340923 |
| 3274677 |            3340924 |
| 3274678 |            3340925 |
| 3274679 |            3340926 |
| 3274680 |            3340927 |
| 3274681 |            3340928 |
| 3274682 |            3340929 |
| 3274683 |            3340931 |
| 3274684 |            3340932 |
| 3274685 |            3340933 |
| 3274686 |            3340934 |
| 3274687 |            3340936 |
| 3274688 |            3340937 |
| 3274689 |            3340939 |
| 3274690 |            3340940 |
| 3274691 |               NULL |
| 3274692 |            3340941 |
| 3274693 |            3340942 |
| 3274694 |            3340945 |
| 3274695 |            3340944 |
| 3274696 |            3340946 |
| 3274697 |            3340947 |
| 3274698 |            3340948 |
| 3274699 |            3340949 |
| 3274700 |            3340951 |
| 3274701 |            3340952 |
| 3274702 |            3340953 |
| 3274703 |            3340954 |
| 3274704 |            3340955 |
| 3274705 |            3340956 |
| 3274706 |            3340957 |
| 3274707 |            3340958 |
| 3274708 |            3340959 |
| 3274709 |            3340960 |
| 3274710 |            3340961 |
| 3274711 |            3340962 |
| 3274712 |            3340963 |
| 3274713 |            3340964 |
| 3274714 |            3340966 |
| 3274715 |            3340967 |
| 3274716 |            3340968 |
| 3274717 |            3340969 |
| 3274718 |            3340973 |
| 3274719 |            3340974 |
