lemma,lemma_id,pos,lemma_has_jer,tokens,jer_tokens
епископия,134245,Nb,false,еппсьямъ|епс҃пью|епс҃пии|епискѹпию|ѥпс҃пью|епспьи|епспью|пискѹпиѧмъ|псп҃ьꙗмъ|епскпьи|епископїю,епспьи|епскпьи
осмьнадесяте,134248,Ma,true,,
пожещи,134264,V-,false,пожьгоша|пожьже|Пожже|пожгоша|пожже|пожгли|пожегъ|пожьгоста|пожьгъше|пожьженъ|пожгоша:|пожьжемъ|пожʼгоша|пожьгли,пожьгоша|пожьже|пожьгоста|пожьжемъ
давыдъскы,134275,Df,true,,
горько,134277,Df,true,горко|горʼко,
утѣшьныи,134278,A-,true,оутѣшеную,
сватъба,134281,Nb,true,,
вѣньчание,134282,Nb,true,вѣнчанья,вѣнчанья
гърлица,134283,Nb,true,горлица,
паробъкъ,134296,Nb,true,паропци|паробчи|паропкы,
ворожьбитъ,134297,Nb,true,ворожбитъ,
хрьстьныи,134312,A-,true,хрсьтныи|хрсьному|хрсьное|хрсьнаго|хрьснымъ|хрстное|хрсънаго|хесное|хрсънымъ|хрс҃тьноє|хрѣстному|хрѣстном|хрс҃тнмъ,
наслажение,134316,Nb,false,наслаженьи|наслаженїе|наслажденїѧ,наслаженьи
пьрвыи,134317,Ma,true,,
супьрьникъ,134332,Nb,true,суперник|сꙋперникомъ,
давьць,134333,Nb,true,давче|давецъ,
възбранити,134335,V-,true,возбрани|възбрани|възбранить|возбранила,възбрани|възбранить
помощьница,134339,Nb,true,помощнице|помощницю|помощницу|помощница|помощницꙋ,
въсклонити,134346,V-,true,всклони|въсклонивъ|восклонис,
трьблаженыи,134357,A-,true,треблж҃ныи,
критъскыи,134358,A-,true,критьскыи|критскїи,
тьлѣние,134360,Nb,true,тлѧ|тлѣнье,
вѣрьно,134361,Df,true,вѣрно,
скьрбъ,134379,Nb,true,,
наслѣдие,134382,Nb,false,наслѣдья|наслѣдиѥ|наслѣдие|наслѣдїе,наслѣдья
неискусьныи,134389,A-,true,неискусна,
пърътъ,134400,Nb,true,,
мадиамьскыи,134401,A-,true,мадьяньску,
съребро,134410,Nb,true,,
мъногыи,134423,A-,true,мнѡго|мнѡгимъ|многи|много|многими|мъного|мног|многихъ|многие|многїѧ|мнози|многих|многа|мнозѣхъ|многъ|многу|многы|многое|многѹ|многым|многаго|мнозѣ|многыми|мнозѣмъ|многꙑ|мног҃|многых|многою|многыхъ|многоє|многым҃|многомъ|мъногы|многымь|мънозѣ|мънози|мъногому|мъногыхъ|многааго|множаиша|мъногааго|мънозѣми|мъногъ|мъногомъ|многыими|многыимъ|мнага|мнозѣми|многымъ|многыи|мъногѹ|многаа|мънога|мнозѣмь|многыихъ|многȣ|мнозѣи|многыꙗ|мъногаго|многїе|многаѧ|многїа|многыѧ|многїи|Мънога|мъногамъ|мънага|многим|мнозии|мноȥи|мноȥими|многимї|многия|многимъ|мнѡжаишаѧ|мноѕи|мнѡгими|мнѡги|мнѡѕи|мноѕѣ|мнѡга|множаишїи|мнѡгим|мнѡѕем|мнѡѕех|мноѕе|мнѡжаишїи|мнѡгих|множаишим|множаишаѧ|мнѡгїѧ|мнѡземъ|мнѡжаищеи|мнѡгиѧ|многіе|мнѡгыми|мнѡгых|мнѡгы|мнѡгъ|мнѡгыѧ|мнѡгоую|мнѡѕѣх|мнѡгымъ|мнѡзѣми|мнѡгыхъ|мнѡгою,
възворотити,134440,V-,true,възворѡтить|възворотити|възворотиша|възвороти|возворотиша,възворѡтить|възворотиша|възвороти
мечьникъ,154052,Nb,true,мечникъ|мечнику|мечникы,
отъложити,154056,V-,true,ѿложиша|ѿложи|ѿложихомъ|ѿложите|ѿложихъ,
головьникъ,154058,Nb,true,головника|головникъ|головникѹ|головнику,
вьрьвьныи,154059,A-,true,виревную,
вьрвь,154061,Nb,true,верви|вервь,
съплатити,154065,V-,true,сплати,
головьничьство,154067,Nb,true,головничьство,
съвада,154068,Nb,true,свадѣ|свады,
вирьныи,154073,A-,true,вирнии,
вирьникъ,154074,Nb,true,вирнику,
овьнъ,154076,Nb,true,овенъ|овьна,овьна
полъть,154077,Nb,true,полоть|полти,
пятьница,154080,Nb,true,пѧтницю|пѧтницѹ|пѧтнич҃|пѧтницѣ|пѧтьници|пѧтници|пѧтницѧ|пѧт҃|пятницу,пѧтьници
пьшено,154082,Nb,true,пшена|пшено|пьшено,
голважьня,154086,Nb,true,голважень,
перекладьныи,154088,A-,true,перекладнаꙗ|перекладнагѡ,
метельникъ,154089,Nb,true,метелнику,
дъванадесять,154090,Ma,true,в҃ꙇ|в҃҃ꙇ|ві҃|в҃ι|в҃і|двунадесѧту|двѣнатьцать|12,
вѣкъша,154091,Nb,true,вѣкшии|вѣкши|вѣкошь|вѣк[ъ]шею|вѣкшю|векши,
съсадьныи,154092,A-,true,съсаднаꙗ,
огнищьныи,154093,A-,true,ѡгнищныи,
сельскыи,154094,A-,true,сельскѡмь|сельскыѧ,
ремьствьникъ,154097,Nb,true,ремественицѣ|ремественика,
ремьствьница,154098,Nb,true,ремественицѣ|ремественицю,
кърмилица,154099,Nb,true,кормилицю|кормилица,
поклепьныи,154101,A-,true,покленѣи|поклепнаꙗ,
мьртвьць,154102,Nb,true,мр҃твеци|мр҃твца|мертвеци|мертвець|мертвецѧ|мьртвьцѧ|мьртвьци|мрт҃вци|мертвецъ|мертвецам|мрт҃вецѣх,
съметьныи,154104,A-,true,сметнаꙗ,
помечьныи,154106,A-,true,помечнаго,
истьць,154107,Nb,true,ꙇстьцѧ|истьцю|ꙇстьцю|истьцѧ|истець,ꙇстьцѧ|истьцѧ
татьба,154109,Nb,true,татбѣ|татба|татбы|татбу|татьбѹ|татьба|татьбу|татьбы|татбѹ,
усъхнути,154115,V-,true,ѹсхнеть|оусше,
дъвадесяти,154117,Ma,true,к҃|двадесѧт|двудесѧту|к|дватцат|20|дватцети|дватцет|дватцеть|двацети|двадесѧтїи|К|двадесѧтⸯ,
пьрстъ,154119,Nb,true,перстъ|перстомъ|пръсты|перстꙑ|перъсты|перъстъ|персты|перъста|перъстом|перъстомъ|перъсть|персть|перста|перъстах,перъстъ|перъсть
лѣчьбьныи,154123,A-,true,лѣчебноѥ,
попъхнути,154124,V-,true,пѡпъхнеть,пѡпъхнеть
жьрдь,154125,Nb,true,жердью,
кълбягъ,154126,Nb,true,колбѧгъ,
съводъ,154131,Nb,true,свѡдъ|свѡдѣ|свѡда|своду|свода|съводꙑ|своды,
клѣтьныи,154132,A-,true,клѣтныи,
коньчьныи,154133,A-,true,конечным|конечнаѧ|конечнымъ|конечнѹю|конечнаго|конечное,
татьбьныи,154134,A-,true,татебно,
свободьныи,154135,A-,true,свободна|свободни|свободнѣмь|свободнаго|свободными|свободныхъ|свободнии|свободне|свбонь|свободенъ|свободны|свободѣныи|свободнь|свободѣнъ|свободноу|свобонъ,
мытьникъ,154136,Nb,true,мытника,
дългыи,154137,A-,true,долзѣ|долго|долгаго|дълго|длъг|длъгъ|Длъго|долѕѣ|дол꙽го|долгѹ|долгиѧ|длъѕѣ,
додьржати,154139,V-,true,додержать|додержати,
полугривьна,154143,Nb,true,полугривнѣ|полугрівнѣ|полугрв҃нѣ|полꙋгривне,
третьякъ,154146,Nb,true,третьꙗку,
лоньщниа,154147,Nb,true,лѡньщину,
жеребьць,154151,Nb,true,жеребець|жерепцѣ|жеребьца|жерепца|жеребца,жеребьца
чьрньчии,154155,A-,true,чернечь,
гостьба,154157,Nb,true,гѡстьбу|гоздьбы,
просъпъ,154163,Nb,true,просѡпъ,
мѣсячьныи,154165,A-,true,мѣсѧчнѣмь|мѣсѧчныи|мѣсѧчное,
тысячьскыи,154173,A-,true,тысѧчьскогѡ|тысѧчьскѡго|тꙑсѧцьскꙑмь|тꙑсѧцьскаго|тꙑсѧцькꙑи|тꙑсѧчьскꙑи|тꙑсѧцьскоѥ|тꙑсѧчьскоѥ|тꙑсѧчьского|тꙑсѧчьскаго|тꙑсѧчьское|тꙑсѧцьского|тꙑсѧчьског҃|тꙑсѧчьскомь|тысѧчьскыи|тысѧчьскаго|тысѧчскому|тысѧчскыи|тысѧчского|тысѧчскаго|тꙑсѧчког|тꙑсѧцькꙑмь|тысѧцьскаго|тысѧтцкым,
бѣлогородьскыи,154175,A-,true,бѣлогородьскѡгѡ,
испъртити,154182,V-,true,испортить|испортивъ|испортитъ|испортит|испорчено|испортилъ|испорченъ|испорчена|испортѧт|испортїт,
дългъ,154183,Nb,true,долзѣ|долгѣхъ|долгъ|долгѹ|дългъ|дълго|дѡлгъ,
чужеземьць,154184,Nb,true,чюжеземець,
дължьбить,154186,Nb,true,должебити,
домашьнии,154189,A-,true,домашнимъ|домашнемъ|домашнѧѧ|домашнеи|домашьнемъ|домашних|домашнемѹ|домашнїе|домашнюю|домашними|дамашние|дамашних|домашние,
обьль,154192,Df,true,обель,
отъсълати,154199,V-,true,ѿслеть|ѿсла|ѿсъланъ|ѿтослалъ|ѿслал|ѿслат,
обьльныи,154206,A-,true,обелныи|обелноѥ,
послушьство,154209,Nb,true,послушьствѣ|послушьства|послоушество,послушьства
