id,lemma,pos,count
7586,послоушьникъ,Nb,2
7587,доброразоумивъ,A-,1
7588,посѣнити,V-,1
7589,вънѥгдаже,Dq,1
7590,ѫсобица,Nb,1
7591,добропомощьница,Nb,1
7592,раавь,Ne,1
7593,ханаанꙑни,Nb,1
7594,стрищи,V-,4
7595,сълогъ,Nb,1
7596,инъжде,Df,1
7597,претории,Nb,2
7598,оунити,V-,1
7599,отъметаниѥ,Nb,1
7600,безбожьство,Nb,1
7601,привъпивати,V-,1
7602,нецѣсароуѥмъ,A-,1
7603,остатъчьнъ,A-,1
7604,ꙗзвлꙗти,V-,1
7605,мъногоболѣзньнъ,A-,2
7606,мъноготроудьнъ,A-,1
7607,бестрастьнъ,A-,2
7608,опльвати,V-,1
7609,озълѥниѥ,Nb,1
7610,бестрастиѥ,Nb,1
7611,авлѥнѣ,Df,1
7612,десѧтъ,Mo,1
7613,прѣмѣнꙗти,V-,1
7614,заоушаниѥ,Nb,1
7615,пльваниѥ,Nb,2
7616,прѣтꙑканиѥ,Nb,1
7617,прѣвѣса,Nb,1
7618,раздирати,V-,1
7619,динарионъ,Nb,1
7620,остѣнити,V-,1
7621,прѣждьнь,A-,1
7622,тъканиѥ,Nb,1
7623,багъръ,Nb,3
7624,одеждьнъ,A-,1
7625,близньчьнъ,A-,1
7626,евангельскъ,A-,5
7627,въскрѣсьнъ,A-,2
7628,оуиставлѥниѥ,Nb,1
7629,виновьнъ,A-,2
7630,непрѣпьривъ,A-,1
7631,клеветарь,Nb,1
7632,обличитель,Nb,1
7633,пооущениѥ,Nb,1
7634,отъмьщениѥ,Nb,2
7635,дрьзовати,V-,1
7636,ненарочитъ,A-,1
7637,оучителѥвъ,A-,1
7638,врьховьнь,A-,3
7639,вратарица,Nb,1
7640,бещисменьнъ,A-,1
7641,намановениѥ,Nb,1
7642,зълодѣиство,Nb,1
7643,ристати,V-,3
7644,любопьривъ,A-,1
7645,бесловьнъ,A-,1
7646,неразоумьнѣ,Df,1
7647,потрѧсати,V-,1
7648,самохотьнѣ,Df,1
7649,освитати,V-,1
7650,магъдалꙑни,Ne,1
7651,гонажати,V-,2
7652,оужастьнъ,A-,2
7653,прѣбꙑваниѥ,Nb,2
7654,извѣщениѥ,Nb,1
7655,протварꙗти,V-,1
7656,неизглаголѥмъ,A-,1
7657,златоносивъ,A-,1
7658,допоздѣ,Df,1
7659,нѣколи,Df,2
7660,златьнъ,A-,1
7661,приобрѣтениѥ,Nb,2
7662,епифании,Ne,1
7663,кѵпрьскъ,A-,1
7664,неплищеваниѥ,Nb,1
7665,говоръ,Nb,2
7666,жрьдь,Nb,1
7667,бещисльнъ,A-,5
7668,гнѣваниѥ,Nb,1
7669,наковально,Nb,1
7670,сампсонъ,Ne,1
7671,прѣмрачьнъ,A-,1
7672,немрьчѧ,A-,1
7673,свободитель,Nb,1
7674,съмотрьливьнъ,A-,1
7675,адовьскъ,A-,2
7676,нераздрѣшьнъ,A-,2
7677,адовьнъ,A-,1
7678,христо(со)вьнъ,A-,2
7679,процвитати,V-,1
7680,христ(ос)овьнъ,A-,2
7681,отъсꙑлати,V-,2
7682,инодоушьно,Df,1
7683,породьство,Nb,1
7684,соугоубородьство,Nb,1
7685,пораждати,V-,1
7686,пелена,Nb,3
7687,повивати,V-,1
7688,алгоуи,Nb,2
7689,безмѫжьнъ,A-,1
7690,дѣваꙗ,Nb,3
7691,гръличищь,Nb,2
7692,неистьлѣньнъ,A-,2
7693,вѣтьскꙑ,Df,1
7694,недвижимъ,A-,2
7695,зиждитель,Nb,3
7696,оусиꙗ,Nb,1
7697,бецѣньнъ,A-,1
7698,прѣспѣвати,V-,1
7699,прѣмѫдро,Df,1
7700,раздробити,V-,1
7701,бесхрамьникъ,Nb,2
7702,ѫзьникъ,Nb,2
7703,погребитель,Nb,1
7704,голъготинъ,A-,1
7705,мъногоочительнъ,A-,1
7706,възнакъ,Df,1
7707,волѥ,Df,12
7708,сътискати,V-,1
7709,истискати,V-,1
7710,оупоущати,V-,1
7711,осѧгнѫти,V-,1
7712,опасивъ,A-,1
7713,херовимъ,A-,1
7714,шестокрильнъ,A-,2
7715,прѣтѣкати,V-,1
7716,мъногоочитъ,A-,2
7717,вꙑспрьнь,A-,1
7718,немѫченъ,A-,1
7719,невъмѣщаѥмъ,A-,1
7720,не врѣдити,V-,1
7721,причитати,V-,1
7722,немрачьнъ,A-,1
7723,коварьство,Nb,1
7724,прьвозьданъ,A-,1
7725,плѣньница,Nb,1
7726,ликъствовати,V-,1
7727,испоущениѥ,Nb,1
7728,истъ,A-,10
7729,ѫжьникъ,Nb,2
7730,обидьливъ,A-,1
7731,противьникъ,Nb,3
7732,пастоуховъ,A-,1
7733,жестосрьдъ,A-,1
7734,прадѣдъ,Nb,1
7735,крабии,Nb,1
7736,тиньнъ,A-,1
7737,адьскъ,A-,3
7738,прѣвѣчьнъ,A-,1
7739,соугоубьнъ,A-,1
7740,прѣдътеча,Nb,1
7741,не прѣстаꙗти,V-,1
7742,прѣскръбьнъ,A-,1
7743,обладаниѥ,Nb,1
7744,мрьчениѥ,Nb,1
7745,прѣтьмьнъ,A-,1
7746,бездрѣвьнъ,A-,1
7747,раскврѣти,V-,1
7748,пронисти,V-,1
7749,тѧтива,Nb,1
7750,безмлъвьствиѥ,Nb,1
7751,въстъкнѫти,V-,1
7752,распьрати,V-,1
7753,посрѣдьнь,A-,1
7754,владꙑчьскꙑ,Df,3
7755,нежели,Df,5
7756,боголѣпьно,Df,2
7757,храбрьскꙑ,Df,1
7758,господьствиѥ,Nb,1
7759,шестокрилатьць,Nb,1
7760,пособиѥ,Nb,2
7761,полоучивъ,A-,1
7762,орѫжьникъ,Nb,1
7763,копииникъ,Nb,1
7764,скорота,Nb,1
7765,беслъньнъ,A-,1
7766,архистратигъ,Nb,1
7767,архангельскъ,A-,1
7768,воѥводьскъ,A-,1
7769,львьскъ,A-,1
7770,нераздрѣшимъ,A-,1
7771,цѣсарьскꙑ,Df,1
7772,гроза,Nb,1
7773,съмѫщаниѥ,Nb,1
7774,громъгласъ,A-,1
7775,хлапъ,Nb,1
7776,западьскъ,A-,1
7777,бездрѫкоу,Df,1
7778,прѣтꙑкати,V-,1
7779,облѣдѣти,V-,2
7780,зиꙗти,V-,2
7781,оцѣпати,V-,1
7782,шѧтаниѥ,Nb,1
7783,раскопавати,V-,1
7784,прѣдътещи,V-,1
7785,побѣдитель,Nb,2
7786,вънѫтрьѭдоу,R-,1
7787,възбити,V-,1
7788,нераздѣлимъ,A-,1
7789,тилище,Nb,1
7790,прѣвꙑшии,A-,1
7791,запльваниѥ,Nb,1
7792,оударꙗниѥ,Nb,1
7793,прибити,V-,1
7794,посѫждениѥ,Nb,1
7795,отврьстиѥ,Nb,1
7796,отъмꙑти,V-,3
7797,рѫкописаниѥ,Nb,3
7798,рабьскꙑ,Df,1
7799,срамьнъ,A-,1
7800,кожьнъ,A-,2
7801,херовимьскъ,A-,2
7802,ѩдръ,A-,1
7803,тридьневьнъ,A-,4
7804,сверѣпьство,Nb,1
7805,агнѧ,Nb,2
7806,богооубиица,Nb,1
7807,невѣриѥ,Nb,2
7808,оубииствьнъ,A-,1
7809,кръмьчии,Nb,2
7810,въвѣꙗти,V-,1
7811,мъногодьньнъ,A-,1
7812,залогъ,Nb,1
7813,проганꙗти,V-,3
7814,ѩтиѥ,Nb,1
7815,наставлꙗти,V-,1
7816,далече,R-,2
7817,оумалꙗти,V-,1
7818,поити#2,V-,1
7819,съвъпрашати,V-,1
7820,богоразоумиѥ,Nb,1
7821,сѣтьнъ,A-,3
7822,звѧщи,V-,1
7823,стѵхиꙗ,Nb,1
7824,лоуньскъ,A-,1
7825,омрькнѫти,V-,2
7826,платъ#2,Nb,1
7827,прѣоблѣщи,V-,1
7828,прѣстрадати,V-,3
7829,оутишати,V-,1
7830,оустѫпати,V-,1
7831,хладьнъ,A-,1
7832,тлъпа,Nb,1
7833,проклинати,V-,2
7834,остроуꙗти,V-,2
7835,онѣмлꙗти,V-,2
7836,окоуса,Nb,1
7837,неосѫжденъ,A-,1
7838,остроуити,V-,1
7839,лъжепослоушьствовати,V-,1
7840,сѧтъ,V-,1
7841,асафъ,Ne,1
7842,проображати,V-,1
7843,провъстрѫбити,V-,1
7844,праздьньствовати,V-,6
7845,цѣломѫдрьствьно,Df,1
7846,памѧтиѥ,Nb,1
7847,неоусꙑпаѧ,A-,1
7848,тръжьство,Nb,2
7849,исходатаиникъ,Nb,1
7850,противьство,Nb,5
7851,послоушьливъ,V-,1
7852,съобразьнъ,A-,1
7853,равьноѥстьствьнъ,A-,1
7854,подадитель,Nb,1
7855,бесъмрьтиѥ,Nb,2
7856,възмьздиѥ,Nb,2
7857,кръвоточица,Nb,1
7858,дроугоици,Df,1
7859,съринѫти,V-,1
7860,коньчьнѣѥ,Df,5
7861,заоушениѥ,Nb,1
7862,въсхоулꙗти,V-,1
7863,сѫдити,A-,1
7864,длъготрьпѣлиѥ,Nb,1
7865,хромьць,Nb,1
7866,вьселичьскꙑ,Df,1
7867,похвалꙗти,V-,1
7868,продьлити,V-,1
7869,прѣдъпьсаниѥ,Nb,1
7870,богомрьзъкъ,A-,3
7871,неистовьство,Nb,1
7872,аеръ,Nb,1
7873,отъречениѥ,Nb,1
7874,оуцѣсарити,V-,1
7875,прижитиѥ,Nb,3
7876,прижити,V-,1
7877,си,Pd,1
7878,источити,V-,2
7879,юница,Nb,1
7880,кропити,V-,1
7881,вльчьць,Nb,2
7882,промꙑслити,V-,1
7883,въздѣлати,V-,1
7884,съмрьтоносьнъ,A-,2
7885,избльвати,V-,1
7886,сладость,Nb,3
7887,плащь,Nb,1
7888,кръвоꙗдениѥ,Nb,1
7889,христо(со)борьць,Nb,2
7890,чоувьствьнъ,A-,1
7891,оутѧжити,V-,1
7892,неправьдосътворѥниѥ,Nb,1
7893,оутѧжьчити,V-,1
7894,распадати,V-,1
7895,поустота,Nb,1
7896,раздрати,V-,1
7897,христо(со)оубииство,Nb,1
7898,ѥдьноѥстьствьнъ,A-,1
7899,несътворѥнъ,A-,1
7900,борение,Nb,1
7901,отꙗтие,Nb,1
7902,въспѣвати,V-,1
7903,сълазъ,Nb,2
7904,отъсѫдѣ,Df,1
7905,въселѥньскъ,A-,2
7906,солоунꙗнинъ,Nb,1
7907,демоньскъ,A-,4
7908,лежаньѥ,Nb,1
7909,съдѣꙗти,V-,3
7910,прѣбрати,V-,3
7911,навꙑсоче,Df,1
7912,оуслаждати,V-,1
7913,доброродиѥ,Nb,1
7914,поборити,V-,1
7915,отꙗти,V-,1
7916,тождерождениѥ,Nb,1
7917,съликъствовати,V-,1
7918,съпраздьньствовати,V-,1
7919,недостатъковати,V-,1
7920,праздьньствиѥ,Nb,2
7921,дрꙗхльство,Nb,2
7922,люблѥниѥ,Nb,1
7923,разьньство,Nb,1
7924,обьштениѥ,Nb,3
7925,беспечальнъ,A-,1
7926,бескръбьнъ,A-,1
7927,окаꙗти,V-,2
7928,павьль,Ne,1
7929,лихоꙗдениѥ,Nb,1
7930,прѣчьстъ,Nb,1
7931,равьно,Df,2
7932,трѣзвъ,A-,1
7933,въстанивъ,A-,1
7934,любьзнъ,A-,2
7935,съвъставити,V-,1
7936,большьми,Df,1
7937,надꙑмати,V-,1
7938,довъльство,Nb,2
7939,благородиѥ,Nb,1
7940,дрѫчениѥ,Nb,1
7941,досьде,Df,1
7942,весньнъ,A-,1
7943,шипъкъ,Nb,1
7944,иа,F-,1
7945,цвѣтьнъ,A-,2
7946,прозѧбениѥ,Nb,1
7947,бездоушьнъ,A-,2
7948,оумарати,V-,1
7949,оулавляти,V-,2
7950,чьто,Pr,1
7951,смꙑкати,V-,1
7952,съхранѥниѥ,Nb,2
7953,дарованиѥ,Nb,1
7954,вельдарованиѥ,Nb,1
7955,правило,Nb,2
7956,пощениѥ,Nb,2
7957,наскакати,V-,1
7958,оуврѣсти,V-,2
7959,въловьнъ,A-,1
7960,съвꙑшьнъ,A-,1
7961,храньно,Df,1
7962,отъпрьва,Df,1
7963,присѧжениѥ,Nb,1
7964,оуспѣшениѥ,Nb,1
7965,вьсеизѣдаѩ,A-,1
7966,прьвородьць,Nb,1
7967,распьрѣти,V-,2
7968,обискати,V-,14
7969,острость,Nb,1
7970,ꙗзвити,V-,2
7971,раскрьстити,V-,1
7972,вѣровьнъ,A-,1
7973,анкѵра,Nb,2
7974,жѧданиѥ,Nb,1
7975,жѧдѣнъ,A-,1
7976,раскольнъ,A-,2
7977,распьрьнъ,A-,3
7978,хрьстолюбъвьнъ,A-,1
7979,не вѣрьствовати,V-,2
7980,вѣрьствовати,V-,3
7981,възвѣровати,V-,3
7982,си,Df,2
7983,вещьство,Nb,1
7984,таибьна,Nb,1
7985,непротлъкованъ,A-,1
7986,възискатель,Nb,1
7987,львии,A-,1
7988,потꙑкати,V-,1
7989,намаꙗти,V-,1
7990,бръвь,Nb,1
7991,обзирати,V-,1
7992,отънѫдѣже,G-,1
7993,съпаства,Nb,2
7994,безбѣдьнъ,A-,1
7995,испꙑть,Nb,1
7996,оубѣжьнъ,A-,1
7997,мъногопьривъ,A-,1
7998,любовꙑчѧ,A-,1
7999,оумрьтвѣти,V-,1
8000,бестрастънъ,A-,1
8001,подъпадати,V-,2
8002,богокоторьнъ,A-,1
8003,отѧѕати,V-,1
8004,тѧsати,V-,1
8005,присѧщи,V-,4
8006,тѣмь,G-,1
8007,невѣдомъ,A-,1
8008,вѣдомъ,A-,1
8009,мрьтвость,Nb,2
8010,плътѣнъ,A-,1
8011,лѫчити,V-,2
8012,прѣрѣзати,V-,1
8013,съходъ,Nb,1
8014,недочаꙗньнъ,A-,1
8015,бестьлѣниѥ,Nb,1
8016,оуньшиина,Nb,1
8017,гвоздвиинъ,A-,1
8018,облажениѥ,Nb,1
8019,стрѣха,Nb,1
8020,подъити,V-,1
8021,небонъ,G-,1
8022,ꙗкъ,Px,1
8023,върѧдити,V-,1
8024,цѣлооумьнъ,A-,1
8025,прѣхаждати,V-,1
8026,новоосвѣщенъ,A-,1
8027,ражданиѥ,Nb,1
8028,покалꙗти,V-,1
8029,бѣлость,Nb,1
8030,новосвѣтьнъ,A-,1
8031,окꙑ,Df,11
8032,долѣ,Df,2
8033,съделѣти,V-,1
8034,побꙑть,Nb,1
8035,отъчьнъ,A-,1
8036,иноѩзꙑчьникъ,Nb,2
8037,обѧзаниѥ,Nb,1
8038,повѣдь,Nb,3
8039,обносити,V-,1
8040,позꙑвати,V-,1
8041,ѳоминъ,A-,2
8042,добродѣꙗниѥ,Nb,2
8043,поводатаи,Nb,1
8044,пращьникъ,Nb,1
8045,блазньничь,A-,1
8046,оубительничьскъ,A-,1
8047,которьнъ,A-,1
8048,орити,V-,1
8049,съзьдатель,Nb,1
8050,въздразити,V-,1
8051,дарити,V-,1
8052,подобьнъвѣръ,A-,1
8053,досѧщи,V-,1
8054,вънѣѭдѣ,Df,1
8055,ѫтрьѭдѣ,Df,1
8056,просиꙗти,V-,2
8057,овꙑшати,V-,1
8058,блазнъ,A-,1
8059,опослоушати,V-,1
8060,заложити,V-,1
8061,окрасти,V-,1
8062,бещьствьнъ,A-,1
8063,блазньнъ,A-,1
8064,оувѣровати,V-,1
8065,охоудити,V-,1
8066,невѣрьствовати,V-,1
8067,повъслѣдовати,V-,1
8068,пътищь,Nb,1
8069,иноѩзꙑчьнъ,A-,1
8070,оплѣнѥниѥ,Nb,1
8071,ооупъваниѥ,Nb,1
8072,несътрьпимъ,A-,5
8073,оучѧстьнѣ,Df,1
8074,исхꙑтити,V-,1
8075,ошьльць,Nb,2
8076,вьсьнъ,A-,1
8077,порфѵрионъ,Ne,1
8078,лѣчьба,Nb,2
8079,воѥвати,V-,4
8080,приготовати,V-,1
8081,срьдоболꙗ,Nb,2
8082,проказьлѣти,V-,1
8083,размꙑшлѥниѥ,Nb,1
8084,игоумениꙗ,Nb,1
8085,просвора,Nb,2
8086,оумилосрьдити,V-,2
8087,клѣтька,Nb,5
8088,окꙑ,Dq,2
8089,недооумѣниѥ,Nb,1
8090,теплость,Nb,1
8091,похотѣниѥ,Nb,2
8092,простость,Nb,1
8093,врачьба,Nb,2
8094,попечениѥ,Nb,2
8095,сотониньскъ,A-,1
8096,оу,I-,5
8097,лю,F-,1
8098,славословиѥ,Nb,1
8099,огласити,V-,4
8100,епискоупъ,Ne,1
8101,слѣдованиѥ,Nb,1
8102,клиросъ,Ne,1
8103,чьстьнѣ,Df,1
8104,нѣкꙑи,Nb,1
8105,насилити,V-,3
8106,прѣпроваждати,V-,1
8107,клиросьникъ,Nb,2
8108,таковъ,Pd,3
8109,възнесениѥ,Nb,3
8110,прѣскврьньнъ,A-,2
8111,насьлꙗти,V-,1
8112,ꙗто,Nb,1
8113,прообразованиѥ,Nb,2
8114,не насилꙗти,V-,1
8115,прѣлѫкавъ,A-,1
8116,распалѥниѥ,Nb,2
8117,приградъ,Nb,1
8118,вьсесрьдь,Df,1
8119,ѫтьлъ,A-,1
8120,раждизаниѥ,Nb,1
8121,погꙑбениѥ,Nb,1
8122,съблѫждениѥ,Nb,2
8123,насѣвати,V-,1
8124,проблѫдити,V-,1
8125,съповѣдовати,V-,1
8126,прѣдъпоставити,V-,1
8127,дрьзновенъ,A-,1
8128,двоѥ,Ma,1
8129,притворити,V-,2
8130,работаниѥ,Nb,1
8131,непорочьнѣ,Df,1
8132,матица,Nb,1
8133,въпадати,V-,1
8134,бестоудиѥ,Nb,1
8135,врьховьнъ,A-,2
8136,тришьди,Df,1
8137,съблѫдити,V-,1
8138,корѵнѳꙗне,Nb,1
8139,насилꙗти,V-,5
8140,охѫпити,V-,1
8141,подоболичьнъ,A-,1
8142,испрахнѣти,V-,1
8143,рꙑданиѥ,Nb,1
8144,покоусити,V-,2
8145,глѫбиньнъ,A-,1
8146,прѣпроводити,V-,3
8147,гробище,Nb,2
8148,иностаньнъ,A-,1
8149,обращениѥ,Nb,1
8150,вътъще,Df,1
8151,бездъждиѥ,Nb,2
8152,литиꙗ,Nb,1
8153,нечьсть,A-,2
8154,избꙑтиѥ,Nb,1
8155,притранъ,A-,1
8156,оуистити,V-,2
8157,обило,Df,3
8158,несъкажемъ,A-,1
8159,въздоушьнъ,A-,1
8160,окрѫгънь,A-,4
8161,полоучати,V-,2
8162,оумрьтиѥ,Nb,1
8163,подвижьнъ,A-,2
8164,капитонъ,Ne,3
8165,херсонь,Ne,4
8166,исправитель,Nb,1
8167,тѫжениѥ,Nb,1
8168,блѧдьно,Df,1
8169,видимъ,A-,1
8170,съвъскрьснѫти,V-,1
8171,родотворьцъ,Nb,1
8172,съгласьнъ,A-,3
8173,изборьнъ,A-,1
8174,прѣчьстьнъ,A-,1
8175,цѣлительнъ,A-,1
8176,доушеоуспѣшьнъ,A-,1
8177,дѣиствовати,V-,5
8178,прѣлѣпъ,A-,1
8179,диоклитиꙗнь,A-,1
8180,херсоньскъ,A-,9
8181,таврьскъ,A-,1
8182,ринѫти,V-,1
8183,оукоризна,Nb,1
8184,нечоувьствиѥ,Nb,1
8185,дѣвичьскъ,A-,1
8186,мъногомилостивъ,A-,1
8187,радьма,R-,10
8188,възбънѫти,V-,1
8189,весело,Df,1
8190,еѵхи,Nb,1
8191,призъваниѥ,Nb,1
8192,оглашениѥ,Nb,1
8193,разгнѣвити,V-,1
8194,иера,Ne,1
8195,съблюдениѥ,Nb,1
8196,славьно,Df,2
8197,еѵгении,Ne,2
8198,агаѳодоръ,Ne,2
8199,елпидии,Ne,2
8200,правовѣрьно,Df,2
8201,исконьнъ,A-,2
8202,декѧбръ,Ne,1
8203,алсосъ,Ne,1
8204,дьнапръ,Ne,1
8205,разграблѥниѥ,Nb,1
8206,богочьстивѣ,Df,1
8207,ставлѥниѥ,Nb,1
8208,херсонꙗнинъ,Nb,3
8209,чоудотвориѥ,Nb,2
8210,пладьниѥ,Nb,1
8211,оуѩти,V-,3
8212,прѣждебꙑвъ,A-,2
8213,аѳинеи,Nb,2
8214,творениѥ,Nb,1
8215,трѣбьникъ,Nb,1
8216,ни,Pp,1
8217,съподоблѥниѥ,Nb,1
8218,иностань,Df,4
8219,нелицемѣрьнѣ,Df,1
8220,мѣлъ,Nb,1
8221,причѧщаниѥ,Nb,1
8222,никаѥонськъ,A-,1
8223,вѵфиниꙗ,Ne,1
8224,ѳеона,Ne,2
8225,ѳеонинъ,A-,2
8226,ригеѡнъ,Nb,1
8227,тръгъ,Nb,1
8228,парѳенеонъ,Ne,1
8229,оуищениѥ,Nb,1
8230,оучительнъ,A-,4
8231,доушепагоубьнъ,A-,1
8232,цѣлꙑвати,V-,1
8233,присвоѥниѥ,Nb,2
8234,свѣтъ,A-,1
8235,исповѣдовати,V-,1
8236,небесьнъ,V-,1
8237,чрьвлѥнь,Nb,1
8238,несѣкомъ,A-,1
8239,еретикъ,Nb,1
8240,анинъ,Ne,5
8241,розмꙑшлꙗи,Nb,1
8242,съчинити,V-,1
8243,съчинѥниѥ,Nb,1
8244,расѫждениѥ,Nb,1
8245,почитаниѥ,Nb,1
8246,похоулѥниѥ,Nb,1
8247,облашьскъ,A-,1
8248,безмлъвиѥ,Nb,1
8249,стоудьнъ,A-,4
8250,възгръдѣниѥ,Nb,1
8251,вражьскꙑ,Df,1
8252,помѧновениѥ,Nb,1
8253,изѧщьничьскъ,A-,1
8254,съписаниѥ,Nb,1
8255,тьнъкъ,A-,1
8256,лоучати,V-,1
8257,къкънꙗ,Nb,1
8258,мъногодѣтѣльнъ,A-,1
8259,остатиѥ,Nb,1
8260,оутрѣшьнь,A-,2
8261,мъноговльньнъ,A-,1
8262,анина,Ne,3
8263,маиюма,Ne,1
8264,оугодьно,Df,1
8265,иночьство,Nb,1
8266,любьзно,Df,1
8267,оудрѫчениѥ,Nb,1
8268,издрѧдьнъ,A-,2
8269,ефратъ,Ne,6
8270,прѣвъсходити,V-,1
8271,обнощьнъ,A-,1
8272,стоꙗниѥ,Nb,1
8273,ꙗче,R-,1
8274,запѧтиѥ,Nb,1
8275,врачевати,V-,4
8276,оскръбити,V-,1
8277,скѫдо,Df,1
8278,питии,A-,1
